review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,concat,delivery_pos,quality_pos,quantity_pos,cs_pos,price_pos,delivery,delivery_not_del,quality,quantity_parcial,wrong_item,cs
74090c1156e2919231690c770e7cd572,715b8576b74d53796bcbb107a201eb55,5,super recomendo,"Produto lindo,adorei!!",8/1/18 0:00,8/1/18 22:23,"Beautiful product, loved it !!",,1,,,,,,,,,
cada78cee5aa0ba52f79151eac8bf65d,bc73e8deb8fec536f3e4c8340d37a8ce,2,,"Ainda estou aguardando a entrega do produto que solicitei, sendo que j√° excedeu o prazo previsto para entrega. Estou muito insatisfeito.",2/4/18 0:00,2/5/18 14:30,"I am still waiting for the delivery of the product that I requested, and j,��° exceeded the deadline for delivery. I am very dissatisfied.",,,,,,,1,,,,
b649632844008b8cff9a819116efe11d,5c468b18e44fe58da9d5584b05fd988f,3,,Regular,11/29/17 0:00,11/30/17 0:15,Regular,,,,,,,,,,,
2ec1410b425480c27ab0d4c5774145f9,4dac5a355ca2b9da23d60ed243be5673,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. ",5/8/18 0:00,5/10/18 14:10,"I bought 5 chairs and received 3.
I'm waiting for the remaining 2 chairs of the order. ",,,,,,,1,,1,,
8471ae8ca269a22195387af8742febbe,ba207c0bbc57d7da1d6ef7ebc895fec4,4,Recomend√°vel,√â um bom fornecedor. Nada a reclamar.,6/26/18 0:00,6/28/18 20:06,", ˚� � a good supplier. Nothing to complain about.",,,,,,,,,,,
96616c4c1ccaf42bcb7dc3f01f74e5a2,6be2387f026d43a5aafdf9fd969f5417,3,,"Comprei um item limpador de ar condicionado automotivo de lima lim√£o, enviaram de lavanda.

De qualquer forma chegou o produto.",5/23/17 0:00,5/29/17 11:09,"I bought an automotive air conditioner cleaner, loaded with lavender.

Anyway the product arrived. ",,,,,,,,,,,
ab529baa332ffb98a858d6a9acef5797,e96945cd2dc4e28e0089daf1c02476db,5,gostei muito,"Fiquei bastante satisfeito tanto com o produto quanto com a entrega, foi em tempo recorde. eu recomendo.",6/24/18 0:00,6/25/18 0:42,"I was quite satisfied with both the product and the delivery, it was in record time. I recommend.",1,1,,,,,,,,,
00b5576c6717a51718ff98963e6d4a60,dec8174d065c241bf96331b867fe47ad,5,,"Produto de qualidade,entregue antes do prazo ",10/7/17 0:00,10/8/17 5:47,Delivered before the deadline,1,,,,,,,,,,
9de912a58611cc80dede5fec5fee736a,688c85d1e56b382a67c05b5807521e92,5,Lind√≠ssimo,O quadro mais bonito que j√° vi! Entrega √°gil e tudo muito bem embalado...,5/22/18 0:00,5/22/18 17:02,"The most beautiful picture that j,��° vi! Delivery, ��°gil and everything very well packaged ...",1,1,,,,,,,,,
10c6d85293dd2ef8ad5fa78d1efd181f,c60a7bc7ab46cda8a60c952aacc83a17,5,,Satisfeita,12/30/17 0:00,1/2/18 14:09,Satisfied,,,,,,,,,,,
b83eb40bec88a50658399c652dc6650f,9b21580d9a140962daa66b493fa50248,5,LINDISS√çMO!!,"Se eu soubesse tinha comprado o maior,pois ele √© um bel√≠ssimo quadro.",8/21/18 0:00,8/21/18 22:41,"If I'd known I'd bought the larger one, for it was a beautiful picture.",,1,,,,,,,,,
44644f6839af881173bf7d11675ebf12,c9577dccdc314ce381822a54b1eaf22d,4,,"√ìtimo produto, conforme o an√∫ncio. ",12/7/17 0:00,12/8/17 8:45,", The last product, according to the specification.",,1,,,,,,,,,
c33cf36feadc68c520f2230608570704,f1254ee692815f607bd748f1b50423db,3,,Infelizmente n√£o cumpriram o prazo de entrega e nem √© √©poca de natal ou algo assim que justifique o atraso!,3/21/18 0:00,3/21/18 14:19,"Unfortunately, they did not meet the delivery deadline, nor did they have Christmas or something to justify the delay!",,,,,,1,,,,,
3c8bf3304b5f43814d6c3a71a29b85a6,7abe199d448d327b3bb1150d2cf17ca4,5,,Produto devidamente recebido. Dentro das expectativas. Produto de √≥tima qualidade. Recomendo para todos.,8/10/17 0:00,8/11/17 3:04,Product duly received. Within expectations. Product of the highest quality. Highly recommend for everyone.,1,1,,,,,,,,,
0610cd28228b1f0f75bc2e7e755b66e7,a688c7001406d268e4d8779ab25573a1,1,,"Comprei dois tonners.
S√≥ me enviaram um (Q6003AB).
Cad√™ o outro?",2/15/18 0:00,2/20/18 2:30,"I bought two tonners.
� I was sent one (Q6003AB).
Other? ",,,,,,,,,1,,
a835f8e62dd58cf9c07678bdd7cfb935,793d395a896de12a846ed4f345bce550,2,,"comprei um produto para ser entregue por essa loja
e ainda n√£o recebi
pois assim j√° se passou a data de entrega",10/25/17 0:00,10/25/17 23:30,"I bought a product to be delivered by this store
and I still did not receive
because thus j,��° has passed the date of delivery ",,,,,,0,1,0,0,0,0
32cba2bc8e4b8a57f2063c108e2d6693,1abad641fc19ed94a5eefb34fecbfc0d,3,,Comprei 02 s√≥ enviaram 01,10/28/17 0:00,10/29/17 20:31,"I bought 02 s,��,� � they sent 01",,,,,,0,0,0,1,0,0
54178957d6e6a328bd402c33bee10a35,cd9a9c293aa0ea00d1419883307e9544,5,,Produto veio bem antes do prazo adorei ,8/12/17 0:00,8/13/17 11:29,Product came well before the term I loved it,1,,,,,,,,,,
a175bc25819eaa7bf3cbb27518dfc3ce,4259b9850303df4a05fb8b708405b75e,5,,"Muito bem embalado.
Chegou dentro do prazo estipulado.
",2/1/18 0:00,2/2/18 0:11,"Well packed.
Arrived on time.
",,,,,,,,,,,
0c38cc35b7ac670e026ed2f85c05370d,2a520d819adb06eabf4557143110ade4,4,,"Embalagem do produto muito arranhada, parecia que tinha caido varias vezes ",12/21/17 0:00,12/23/17 0:27,"Packaging of the product very scratched, looked like it had fallen several times",,,,,,,,1,,,
9c956dded789e973e443b9647e93d84c,2fa1143e47aa3e9c10a97d47174aabb2,4,,"Qualidade excelente. Os correios continuam se enrolando na entrega, mas recebi no prazo. stark √© √≥timo! Eu confio!",3/28/18 0:00,3/29/18 3:06,"Excellent quality. The couriers continue to be involved in the delivery, but I received on time. stark, ��� �, ��,� � tho! I trust!",1,1,,,,,,,,,
77bf776f911d8e528ad4485dfd259117,ef9436d5d8ad55bb0f9dc670d8391ee8,5,,chegou bem antes do informado.,12/10/17 0:00,12/11/17 11:44,arrived well before the informed.,1,,,,,,,,,,
f763c3dcc631ccfc8c6c9a61916ae351,c471a28c25283860362c67c0a1cd1694,1,,N√£o recebi as 6 caixas. Apenas 4. Est√£o faltando 2 caixas de l√°pis de cor. ,1/28/18 0:00,1/28/18 4:06,I did not receive the 6 boxes. Only 4 boxes are missing from the box.,,,,,,,1,,,,
af5bbbed8d7da9c3bce89ac87534140a,40b6f922d06bf5d0ccd2dfc2df2b6a50,5,,"Amei o rel√≥gio, lannister como sempre nota 10!!!!",7/29/17 0:00,7/31/17 19:31,"Loved the Relation, lannister as always Note 10 !!!!",,,,,,,,,,,
ddd55612a8a3aaedbca8f601af394c1d,08c7b46d1dfd29f3200c439119cfe4ac,5,,Excelente site de compra,3/8/18 0:00,3/9/18 1:50,Excellent buy site,,,,,,,,,,,
4f30409e522c8a5b4e0b2127f499e128,198d8b83646f4c7c43be3a2e59364f1a,5,Recomendo,Muito bom trabalho.,5/16/18 0:00,5/21/18 13:32,Very good job.,,,,,,,,,,,
8f3a0c8dbd9449d1b65953be4f72b345,72e2822ce1ab08200b6cedc228c2e4d0,5,,Excelente custo beneficio!!!,1/23/18 0:00,1/24/18 0:03,Excellent cost benefit !!!,,,,,1,,,,,,
889fc14289f455b869552273772dd103,6683aa4f73f7869ec65ebeeef53f700b,2,,o pedido foi cancelado conforme email de vcs em 08 de maio,6/1/17 0:00,6/12/17 15:36,the request was canceled as per email from you on May 8,,,,,,,,,,,1
1d039d7e3add653e5e5821db3b4f337e,e156fa52d1754d15b5be6ec616331b99,5,,muito resistente perfeita.,7/5/17 0:00,7/10/17 21:50,very tough perfect.,,1,,,,,,,,,
183ce3ae9e0fdeb312f08d7d31fe5fe5,d0e36957b6d2a04cc21ba07f7bbad90a,2,,Pelo o pre√ßo sabia que n√£o era de muita qualidade mas resolvi assumir o risco... Produto razo√°vel,11/8/17 0:00,11/10/17 11:26,For the price I knew that it was not very high quality but I decided to take the risk ... Reasonable product,,,,,,,,1,,,
4aa626e0bb885f7c6f0b591897f31a40,a5477627582780f6c347026e9c8ae0eb,2,RECEBI SOMENTE UM PRODUTO,FIZ A COMPRA DE DOIS PRODUTO E S√ì RECEBI UM PRODUTO E FORAM COBRADOS DOIS PRODUTOS.,8/18/18 0:00,8/20/18 15:53,DID THE PURCHASE OF TWO PRODUCT AND Sì RECEBI A PRODUCT AND WERE CHARGED TWO PRODUCTS.,,,,,,,,,1,,
0d5c6d1a10e1e5342c77d41941dccb01,c5b31150f4307952a53f840287f03759,5,,"com rela√ß√£o a compra foi excelente, entrega foi r√°pido, o produto est√° sendo usado para ver o resultado",3/8/18 0:00,3/9/18 10:31,"with respect to the purchase was excellent, delivery was fast, the product est,��° being used to see the result",1,,,,,,,,,,
61b00abf2da0a130245b554b279cb814,58a4317c14bcba43d0cf161f17e9db2b,3,,"Recebi o produto que comprei, mas fiquei decepcionada com a coqueteleira, na foto ilustrativa estava a preta e entregaram a branca. Deveria ter a op√ß√£o de escolha da cor. ",2/10/17 0:00,2/10/17 10:10,"I received the product I bought, but I was disappointed with the shaker, in the illustrative photo was the black and delivered the white. It should have the color choice option.",,,,,,,,1,,,
0384edfc6d191edfa85879f875b547a0,27bc27fbc876aa11a925efac34583f63,1,P√©ssimo ,Nao veio com o interruptor tentei ligar na loja e sem √™xito ,8/7/18 0:00,8/7/18 21:16,Did not come with the switch I tried to call the store and without success,,,,,,,,1,,,1
1ce4a0a65eca9c5073e60e80a3dcbe49,6654318656fd2cac598dec43a9cb7fd6,1,,Demora muito para entrega.,6/14/17 0:00,6/14/17 17:19,It takes a lot for delivery.,,,,,,1,,,,,
4d1afcf66f74b84ec2d803b745ba0d02,c8e348190c50484d7541f831a9fd75b2,5,,√ìtimo produto ,10/12/17 0:00,10/13/17 14:31,", The last product",,,,,,,,,,,
47f7ab0e557d32164790b763be4721e5,e3b7e48fbae78fdbffdf354d08bfcf4a,5,,Valeu cada Real Investido. Recomendo a TODOS.,11/1/17 0:00,11/1/17 22:36,Worth every invested Real. I recommend it to everyone.,,,,,,,,,,,
7d9ac3e98adc0c8ad579e6a2257d79f9,dfa48852c93427261c98fb2e01f33bea,5,,Processo de compra tranquilo e eficiente.,4/24/18 0:00,4/25/18 16:01,Quiet and efficient buying process.,,,,,,,,,,,
b5de417e41dd79749f7a7d15763968bf,053774f3c674d850192a31b9c1a8ab3a,5,,fiquei satisfeita com a compra me entregaram antes do prazo previsto,3/22/18 0:00,3/23/18 13:08,I was satisfied with the purchase I was delivered before the deadline,1,,,,,,,,,,
d619442dbe62c8a4708722ebc1f96036,6f199c0873866afaadffaa53f4808a21,1,,"RECOMENDO A LOJA, MAS O PERFUME N√ÉO. TEM CHEIRO DE NADA! ",8/22/17 0:00,8/23/17 12:38,"I RECOMMEND THE SHOP, BUT THE PERFUME. IT HAS SMELL OF NOTHING!",,,,,,,,1,,,
d10b0f5f19eb4c22c9e66e9b1a2572eb,cf838b10d965c765a75c4f6f17bf645e,5,,"N√£o tenho nada a reclamar, os dois produtos que eu comprei de voc√™s est√£o entregues dentro do prazo. ",4/5/17 0:00,4/6/17 12:13,"I have nothing to complain about, the two products I bought from you are delivered on time.",,,,,,,,,,,
e4e8e7b2e6d74bc4c417b2911a321e47,9a194607b0125b5c6c0e01a53843080f,5,,Recebi o produto correto gostei confio na stark,2/17/18 0:00,2/17/18 18:37,I received the correct product I liked I trust Stark,,,,,,,,,,,
132eb8503b891c746ebf8008b3214172,856b72c8788d5cae7d45d12d479f5ed2,4,,MUITO BOA A LOG√çSTICA. RECOMENDO ,12/15/17 0:00,12/19/17 11:29,VERY GOOD TO LOG. I RECOMMEND,,,,,,,,,,,
a41dfa54eb0729f28d513853ff2ba1e8,1d91296bc62c8df68ebaddb299a5a5da,5,,"ENTREGUE ANTES DO PRAZO, GOSTEI",11/22/17 0:00,11/22/17 18:08,"DELIVERED BEFORE DEADLINE, I LIKED",,,,,,,,,,,
761754f0b80840915a8c95318db1c760,919c91917a79609e73d44e1b01df6bd8,4,,Bem foi presente e a pessoa gostou.,9/23/17 0:00,9/23/17 19:47,Well it was present and the person liked it.,,,,,,,,,,,
02326e711e374bdb88ab9e42666b4c86,1420860371690847f7c995bcc5a44635,5,,Entrega r√°pida e produto em boas condi√ß√µes.,5/19/17 0:00,5/20/17 3:20,Fast delivery and product in good condition.,1,,,,,,,,,,
bc280c3fee70a592b065f3ca9ded2dec,4b9bd9bf620365bc37e256997c022c5a,5,,Chegou no prazo.,7/22/17 0:00,7/24/17 14:21,Arrived on time.,1,,,,,,,,,,
219d8af87787a5640c1d0c101965d6f9,51cd5fcee08447be92f8eb9852235f45,5,,Muito bom,3/27/18 0:00,3/28/18 11:45,Very good,,,,,,,,,,,
814349514e539eaef47590edfb243835,eb22d6eb9946f4e045cffb03414af48a,5,,Indico otimos pneus!üëè,12/6/17 0:00,12/8/17 23:30,I give great tires! � � �ü�'è,,,,,,,,,,,
2b0c303dac90b44223147066d00255ed,d27a1b863a5393c76d910b9563093adc,5,,Muito satisfeita,3/15/18 0:00,3/16/18 17:51,Very satisfied,,,,,,,,,,,
2841f578e147ff3557ef501b610ee319,05dc9045a35ab252a2b71dd4b0dfb63d,5,,"O rodo m√°gico √© muito bom e a centrifuga seca o esfreg√£o conforme nossa necessidade, mais ou menos umido. Estou muito satisfeita com a compra.",6/17/17 0:00,6/26/17 10:58,"The machine is very good and the centrifuge dries the squeegee according to our needs, more or less humid. I am very pleased with the purchase.",,1,,,,,,,,,
3a7aaa248eb8ecf064e2cd0b11c81a58,7d5ff38bbe8e85dd2a181ff339eb11bd,1,Veio faltando,"Comprei 5 unidades, por√©m veio apenas 1, sendo que a nota fiscal que acompanhou veio descrito 5 unidades. J√° entrei em contato com a lannister e estou esperando uma solu√ß√£o e entrega dos demais itens",6/27/18 0:00,6/27/18 19:07,"I bought 5 units, but only 1 came in, and the invoice that came with it described 5 units. J,��° I contacted the lannister and I am waiting for a solution and delivery of the other items",,,,,,,,,1,,
5c00cf3cb77b152a29bdd904ee8871a6,d17168fed59b987a3b0f2b7d2be18ca4,5,,"Muito obrigado a stark produto de exelente qualidade, e chegou antes do prazo, parab√©ns.",4/4/17 0:00,4/4/17 6:04,"Many thanks to stark product of excellent quality, and arrived before the deadline, parab,���n.",,1,,,,,,,,,
259b60c74ab97e35524a05d4bad8e9e9,cfe5649887c20d8a27d7a9a2302a9d9b,4,,"Comprei pela 2 vez com vcs. Da 1 vez deu tudo certo com √™xito, mais dessa vez n√£o estou satisfeita pois o produto chegou incompleto comprei 2 unid onde chegou 1 unid e ainda divergente. ",12/27/17 0:00,12/28/17 13:10,"Bought it for once with you. From the first time everything worked out, with success, this time again I'm not satisfied because the product arrived incomplete I bought 2 units where 1 unit arrived and still divergent.",,,,,,,,,1,,
036fa675f5ffec2179222b7c47f747b5,58e6f7e9b845a911922aac26ef668902,2,,"Chegou a nota fiscal, o beb√™ conforto e a base .. falta meu carrinho",3/20/18 0:00,3/23/18 21:52,"Arrived the invoice, the beb,��,� __� comfort and the base .. my cart is missing",,,,,,,,,1,,
252221d5b7d674dd0a07dfc0b2eba75e,815c1f60c4896764d6d70b7fea63863b,1,,Cadeee meu produtool,12/3/17 0:00,12/4/17 11:03,Where are my products?,,,,,,,1,,,,
ecff7af4e0cd8242cd8102a2d3572ef5,fe9d34568d9ac7651ff018def29da70f,4,bom,"Recebi, tudo √≥timo.",6/5/18 0:00,6/8/18 13:58,"I got it all, okay?",,,,,,,,,,,
8dbe0ac01a47609850b0e9be1829925d,5124343628b2cd43d0980ccc67353226,5,,"Muito bom, recebi antes do esperado",6/24/17 0:00,6/26/17 11:38,"Very good, I received earlier than expected.",1,,,,,,,,,,
fa9715b09fd369c3aa58fa72c676bf3c,e7834b339f0ee60fd64151e9ca2c6376,1,,"Comprei duas capinhas e duas pel√≠culas, mas foi entregue somente uma capinha.",6/17/17 0:00,6/19/17 3:57,"I bought two layers and two pellets, but only one cap was delivered.",,,,,,,,,1,,
61dd422804ce6b85fdff21357f1647cc,6bef43b399ad748e06bfbd0a31efcfb9,3,,"A Entrega foi em cima do prazo, recomendaria mais aten√ß√£o e o produto √© bom",12/12/17 0:00,12/13/17 18:43,"The delivery was over the deadline, I would recommend more attention to the product and the good",,,,,,,,,,,
42655914102454f70f5d0096dad865c2,fbbe0010317b3629aad1474e5a7da889,5,Entrega ,Satisfeita com o atendimento prestado. ,4/24/18 0:00,4/26/18 20:30,Satisfied with the service provided.,1,,,,,,,,,,
3458df63b6830e3e30244e48ca388d29,d8383347058bc8ff0edb2af23159641d,5,,Gostei da seriedade e responsabilidade . Ligaram para tirar d√∫vidas sobre o produto,3/27/18 0:00,4/2/18 17:09,I liked the seriousness and responsibility. Call for information about the product,,,,1,,,,,,,
a6d0cc0527406c7a7aa82acd4c81e81d,67acbda15487a0495068196ebdfbbcf7,1,,"Faltam as instru√ß√µes, nem em ingl√™s tem. N√£o consigo nem colocar as baterias, o plug de energia na lanterna n√£o deixa entrar",4/11/17 0:00,4/12/17 2:50,"The instructions are lacking, nor in english. I can not even place the batteries, the power plug in the flashlight will not let me in.",,,,,,,1,,,,
8a3ee7d865039d2ecb4a017d9a28e19f,3d9abdc4ac32816e70bf662530c5c652,3,,"Gosto de comprar no baratheon,compro a muito tempo. Quanto ao produto n√£o √© bem o que eu esperava, pensei que era melhor.",6/27/17 0:00,6/27/17 20:26,"I like to buy in baratheon, I buy a lot of time. As for the product, I did not expect what I expected, I thought it was better.",,,,,,,,1,,,
0f63898847604fd7ab84fa4fab92ff9f,7d9a11d31b7df7db17e3378158f465d2,4,,Produto Bom,4/11/18 0:00,4/11/18 20:33,Good product,,1,,1,,,,,,,
cf007e6d8f2179ea8d8c5a065bc62c4b,c000c9de28e2436553f200d0faf8eb97,5,,"Muito linda tecido excelente recomendado.
A √∫nica coisa que n√£o gostei foi do valor dos fretes. Podia ser frete √∫nico e mais em conta.",11/22/17 0:00,11/23/17 14:53,"Very beautiful fabric recommended excellent.
The only thing I liked was the value of freight. It could be freight, ��,�nico and more in account. ",,1,,,,,,,,,
aa92cbc44a8404325c6d0f4775a9cd08,29b56549adf0256e35b6aabd8a7f7455,4,,"Ameiiiii
estou apaixonada",8/16/17 0:00,8/17/17 10:49,"Ameiiiii
I'm in love",,,,,,,,,,,
0ebfe8313806bd1ea58091e73fbc3e3a,c96867b4091191ba74279fc255656525,5,,Recomendo a loja e o produto ,1/21/17 0:00,1/22/17 5:51,I recommend the store and the product,,,,,,,,,,,
4418b704aeae0e8b36d385d469fdb86b,64397bf4c493c0fa84f413977e87da93,1,,"muita demora na entrega, produtos comprados com os demais chegaram √† muito tempo.",4/11/18 0:00,4/16/18 17:49,"much delay in delivery, products bought with others arrived, ��,� � long.",,,,,,1,,,,,
507035e7e10ca800bd57be6e85e19f25,62d1fe3b4b56a1fdd8b36c6337feb134,1,,"Receb√≠ o produto apesar de ter feito o cancelamento tanto por e-mail quanto pelo site das lannister.com. 
Fiz o cancelamento antes da nota fiscal ser emitida mas n√£o tive sucesso nem retorno.",7/27/17 0:00,7/28/17 13:03,"Received the product despite canceling both by e-mail and the lannister.com website.
I canceled before the invoice was issued, but I did not have success nor did I return. ",,,,,,,,,,,1
6fbe6f8d2d9acf0fd2446bb39f1909cb,9f78c08ae4928d0b51b8ec8da9585714,5,,√ìtimo,3/31/17 0:00,4/1/17 22:23,To the,,,,,,,,,,,
fc133886208de393eb6e1c3185a1f02b,2aaec06a05dcae79035bc3b85c53d817,4,,Produto chegou bem antes do prazo tudo certinho vou instalar e testar pra falar sobre o produto,8/29/17 0:00,8/31/17 15:51,Product arrived well before the deadline everything correct I will install and test to talk about the product,1,,,,,,,,,,
acde3efbbb9a62944a196c6bb81b241b,e653b4a7f0bb2a7ccb47b3d4385a6535,3,,A foto do produto √© jogo de tapete com tunel... por√©m o enviado N√ÉO FOI COM TUNEL.,1/23/18 0:00,1/24/18 9:24,"A photo of the product, a set of carpet with a tunnel.",,1,,,,,,,,,
e49c06a5d2c74e3676d83755e07100ce,8602398f607dbc45ea765dda38e32b39,5,,Material otimo e bom custo beneficio e chegou antes do prazo,3/10/18 0:00,3/13/18 16:13,Good material and good cost and arrived before the deadline,1,1,,,1,,,,,,
e1a424695e403367e373d7354d1724b7,f23a4132d42810c7f591d372282ae3eb,3,Produto Ok,O produto √© compat√≠vel com o pre√ßo.,7/24/18 0:00,7/27/18 1:24,The product is compatible with the price.,,1,,,,,,,,,
7cde3399f31fc43b70db93809d05b1e3,ec01061fb5f4ee5c6f97b1f7a53f9d0a,4,,"O produto √© bom, s√≥ que eu n√£o gostei porque no an√∫ncio diz que a bobina √© de cobre, mais n√£o √©, √© de alum√≠nio, tem que levar a verdade certo.",3/23/18 0:00,3/23/18 21:00,"The product, which is good, is why I did not like it because it says that the coil, copper, , It must lead to the right truth.",,,,,,,,1,,,
cec6854ac1b168b6d3bf9c6b25804437,d486a71c67c351a4aadf0b3bd096a712,5,MT bom,Chegou bem r√°pido produto de qualidade em rela√ß√£o ao pre√ßo,5/19/18 0:00,5/22/18 14:49,Quality product has arrived very well in relation to the price,,1,,,1,,,,,,
2fea26f9f186113252769cdda093461a,fecadea4b60522702bd322933da20c9e,5,,Produto chegou antes do prazo informado. ,12/12/17 0:00,12/13/17 17:03,Product arrived before the deadline reported.,1,,,,,,,,,,
f726d4f14ea36dbdb1cd1f7443d6fba4,47e4c8c9420d2f409428aa0249dd2704,5,,A saia da minha cama veio ota cem nem um defeito eu encomendo a outras pessoas. ,1/16/18 0:00,1/18/18 1:32,The skirt of my bed came ota hundred or a defect I commend to other people.,,,,,,,,,,,
832c99d4a75fee47e8884a9cca7c01c9,8e6c27f398014811b5c97729cd6ec20a,5,,√ìtimo produto - recomendo,11/10/17 0:00,11/15/17 17:30,", The best product - recommend",,1,,,,,,,,,
0cdaafa1452a81d9269dd4feaee517b0,ceecac582f10037ad46fd4fdc529e0f7,1,,comprei mesa pra notebook com ordinhas e veio mesa infantil totalmente diferente quero meu produto correto,3/10/18 0:00,3/11/18 10:15,I bought a table for the notebook with the usual and it came totally different children's table I want my correct product,,,,,,,,,,1,
9b91e0ecdc2da69e3b4caf5d5c955913,ee92bc34f8de7fa0c865952a83834964,5,Produto bom,"O produto chegou bem embalado, sem problema algum, √© leve, esquenta r√°pido, compraria novamente. O √∫nico problema foi a entrega, demorou cerca de uns 20 dias. ",6/8/18 0:00,6/15/18 12:23,"The product arrived well packed, with no problem whatsoever, it is light, it warms up fast, it would buy again. The only problem was the delivery, it took about 20 days.",,1,,,,1,,,,,
58a0ebb97f093912f9e62e1aa2ce7d12,1f790c9e3bb6e08d226245a5d1d781fa,5,,√ìtimo produto!,2/1/18 0:00,2/1/18 20:30,", The best product!",,1,,,,,,,,,
3148db1067f146166948f49bd20fd900,27f34f7957260b0d9e561139a5752836,4,√ìtimo produto,"Gostei muito,acabamento bom,cor bonita so o tamanho que √© maior que eu pensava",6/23/18 0:00,6/23/18 18:34,"I liked it very much, good finish, beautiful color is the size it, ��� � larger than I thought",,1,,,,,,,,,
eb189f129a9d5c3a88293b715ff3e545,f645bae2cdb36f1fd4b912724fd610a4,5,,Gostei muito ,8/4/18 0:00,8/5/18 17:28,Really enjoyed,,,,,,,,,,,
7c2e917552dbdab306e4a4488752f928,83262941cdb645f93d2446a666571eb4,2,N√ÉO CUMPRIU O PRAZO,N√ÉO CUMPRIU O PRAZO DE ENTREGA,8/21/18 0:00,8/27/18 14:42,NUMBERED THE DELIVERY TIME,,,,,,1,,,,,
5e2d9761e1d4309ec8689ca92674aaef,3a3f6aa80241caf165b717419017abc2,5,,"O produto √© de qualidade, e foi entregue super r√°pido.",1/23/18 0:00,1/25/18 12:54,"The product, quality, and was delivered super fast.",1,1,,,,,,,,,
355ab6d221abdfb4c02e27695fcc6d5f,0652543c9f8586d33500c3d0e4ddc6a6,4,,"Superou as minhas expectativas, entregue antes do prazo, bem embalado, produto de acordo com o pedido.",5/19/17 0:00,5/20/17 13:00,"Surpassed my expectations, delivered before the deadline, well packaged, product according to the request.",1,1,,,,,,,,,
77a65656305b3a372d90e4dab8c9a407,61b1a17bdd024a92f00d79097599f221,1,avalia√ß√£o de recebimento ,"O teclado sem fio veio com pe√ßa faltando o que impossibilita a conectividade com o PC e o mouse veio sujo, amarelado, com aspecto de usado. Solicitei a devolu√ß√£o com emiss√£o de voucher de cr√©dito.",6/29/18 0:00,6/30/18 10:19,"The wireless keyboard came with a missing piece which makes it impossible to connect to the PC and the mouse came dirty, yellowish, worn look. I requested the refund with the issuance of credit voucher.",,,,,,,,1,,,
3546fd00cf5d6ab5e204d7464dbc151a,2f9892eb8df4a437d90cc5b1486f3b02,5,,"Recebi dentro do prazo,entrega r√°pida gostei muito ",8/11/17 0:00,8/12/17 0:25,"I received on time, very fast delivery, I really liked it",1,,,,,,,,,,
bf2a6ad82c141f739eab20263ab41b32,9b0159dd88a0319b71984d8d973472c2,5,Bom,"Recomendo, veio como na descri√ß√£o, perfeitas condi√ß√µes, mto bonito o produto.",8/21/18 0:00,8/22/18 0:26,"I recommend it, it came as described in the description, perfect condition, very beautiful product.",,1,,,,,,,,,
a7ff73bc13eef2736b95d913a11b6f48,a29c25c2c9c3100daf48a25880312c23,1,Insatisfa√ß√£o ,Meu produto veio faltando com 5 quantidades e apenas recebi 4 e ningu√©m me atende no sac ou me da alguma satisfa√ß√£o ,8/9/18 0:00,8/9/18 23:08,My product came missing with 5 quantities and I only received 4 and no one answers me on the sac or gives me any satisfaction.,,,,,,,,,1,,1
8b7db892ee980e3d20b0c46115834a0d,d1cfa1831820d2e3c0d6994a86491206,5,,"Bom vendedor, entregou o produto em perfeitas condi√ß√µes e antes do prazo estabelecido.",3/15/18 0:00,3/16/18 22:50,"Good seller, delivered the product in perfect condition and before the deadline.",1,1,,,,,,,,,
f34a64e361d023b1779d67d1b307d1a5,60058a96e9d74aba1c66b86edbd0535e,5,,Gostei chegou no prazo sem burocracia,12/4/17 0:00,12/4/17 19:05,I liked it arrived on time without bureaucracy,1,,,,,,,,,,
c9ab1c686b5633e67249f04674b2e9df,3923e3ade70348985bd2ca389905cf19,4,,"O suporte veio com um parafuso espanado... Como eu precisava urgente, n√£o devolvi pra trocar e meu primo soldou... Mas fora isso,o suporte √© √≥timo!!!",3/20/18 0:00,3/23/18 5:05,"The bracket came with a screw dusted ... As I needed urgently, I did not return it to change and my cousin welded ... But other than that, the support, ��� �, ��,� � tho !!!",,,,,,,,,,,
2d61a999a0d75d10866cf928d4fec3df,e8cc3493dceef3aa38080e02b1a35646,5,,Amei o produto. Super recomendo. ,10/11/17 0:00,10/13/17 23:30,I loved the product. Super recommend it.,,,,,,,,,,,
3e0ada847f698b9fa15cad7d88ce25ee,09c55723561623b19ad72cf0299d58bc,5,Otimo,Amei,8/30/18 0:00,8/30/18 10:22,Loved it,,,,,,,,,,,
d36ecaee7df2695a66dae8e0a4640846,5f944775bd47e27388f34caaac31649a,5,,Tudo beleza !!,12/29/17 0:00,12/30/17 0:39,Everything beauty !!,,1,,,,,,,,,
d7439907b77ad027aaee98126b990e41,a853cdd8003fb8372f09eefdb15720f8,5,capinhas,"a compra chegou parcialmente, as capinhas dos celulares nao vieram junto com o restante do pedido, aguardando para ver se estao vindo separadamente.",6/7/18 0:00,6/8/18 20:53,"the purchase arrived partially, the cell phones did not come along with the rest of the order, waiting to see if they were coming separately.",,,,,,,,,1,,
